Age,Income,Credit_Score,Debt_to_Income_Ratio,Existing_Loan_Balance,Loan_Amount,Interest_Rate,Loan_Duration_Months,Gender_Female,Gender_Male,Employment_Status_Employed,Employment_Status_Unemployed,Location_Suburban,Location_Urban,Loan_Status_Non-Default
45,42864.554086316086,483,0.23360087465299395,35734.310346639904,43989.9173849355,11.879173976024655,58,0,1,0,1,0,0,1
26,44367.03900179159,429,0.8751105860045487,14652.934422145532,12813.026603648856,12.552745854488355,42,1,0,1,0,1,0,0
43,73444.89014629748,798,0.6940736642627754,19010.596712960243,15438.174151136467,12.810249489116707,68,0,0,1,0,1,0,1
26,96329.08469924306,717,0.3765375047285405,13192.613351922657,28114.63098683767,7.345731060943696,19,0,0,1,0,0,0,1
32,46356.27487660323,348,0.9454409799360708,14606.874147842716,43960.31980495368,16.0104277340753,24,1,0,1,0,1,0,1
27,52611.77237269575,619,0.3889484594543662,464.36771233193116,46328.42049203869,10.086478631204166,13,1,0,0,1,0,1,1
41,81691.7587286889,552,0.5744691849025144,25537.77582265191,10662.066941636776,4.0189603247304,15,1,0,0,1,1,0,1
59,54587.03553501488,691,0.5118721192889164,23657.729420358613,18641.10661227964,11.240142739087933,55,0,1,0,1,1,0,1
25,94083.42143408381,368,0.12191653045135432,17793.737114727155,39632.610380523234,5.113265970238778,41,0,1,0,1,1,0,1
41,60257.44405961732,741,0.4237919858355101,27009.516696007147,47015.13727677873,16.586783307213313,55,0,1,1,0,0,1,1
33,47818.788461089236,776,0.07754561273824634,19588.015533705853,8653.437846501629,5.914963401734849,65,0,1,1,0,0,1,1
43,97725.79869874156,676,0.17055131170063464,21628.05927886262,26128.08731652234,18.350975226675814,41,0,0,0,1,0,0,1
44,54062.550085134404,844,0.7875282651077709,99.22242292855209,27306.018904653836,18.101022426352152,59,1,0,0,1,1,0,1
54,38493.989695043405,831,0.3026619244871558,3315.35239809474,5386.449817304925,18.10229686041955,56,1,0,1,0,1,0,1
21,34216.06518316263,486,0.08895588803755727,7535.126306791966,43444.997945938674,8.387825727083753,28,1,0,1,0,0,1,0
41,99614.50606626604,411,0.7189586695870633,9201.024157240568,9832.690459665058,8.38825621844942,27,0,1,1,0,1,0,0
36,80239.01545030792,483,0.8023965342532282,22609.628997264877,42687.161831323385,9.157601061005064,43,1,0,0,1,0,1,1
53,52692.783796414464,592,0.5780774121774049,43745.5422095689,5943.701168302432,17.973141202967685,14,0,0,1,0,1,0,0
56,86109.0674281752,660,0.9156116327105072,20301.692288646977,49236.383027941374,9.484118114680737,39,0,1,0,1,0,0,1
27,63744.4903611588,801,0.8494426590508677,31359.62240324563,28621.75105113285,12.623795651541275,12,0,1,1,0,0,1,0
42,45391.165890661796,606,0.5527128906880446,1290.1451198200352,18447.01467192748,19.508893745690514,36,1,0,0,1,0,1,1
35,79470.86469887674,385,0.7370103948095948,42742.273490568914,32282.816683270463,14.869561191668005,42,1,0,1,0,0,1,1
36,79671.57911065215,595,0.3292418355864981,5656.724716652429,17770.59798263186,16.542309382695223,58,1,0,1,0,1,0,1
53,60013.5383347308,751,0.636284947194254,14214.445842901314,9847.765865409016,10.804694604399225,38,1,0,1,0,0,0,0
27,23612.667228439706,470,0.9769281810617468,40836.79102850703,16346.032895361284,15.876266890111566,54,1,0,1,0,0,1,0
50,26161.798925893407,655,0.7998724014011959,13243.876245340669,42836.11379979881,16.57722974078566,24,0,1,0,1,0,0,1
22,83099.9583201017,759,0.3745366923016221,12899.989177325471,16116.548389047111,14.61323622656876,70,0,1,0,1,0,1,1
64,85878.11007905706,578,0.9323659233370848,30149.304123179336,23488.8186960304,19.98817824323451,38,1,0,1,0,0,0,0
52,74263.17988617459,551,0.8251365681085959,45162.2542417706,29726.306128314296,4.3410671762212365,34,0,0,1,0,1,0,1
61,87125.48603341464,307,0.0372213046765737,10682.464940210473,44149.57680121532,17.147531520597035,15,0,0,1,0,1,0,0
51,77558.99762860898,619,0.7460049910609209,31040.914892105804,5487.557715597767,6.687476317891187,19,0,0,0,1,0,0,1
50,91754.76964071328,450,0.9763992742986436,30009.404935793216,44694.17588316873,13.662680074629748,68,1,0,1,0,0,0,1
38,32031.861809062422,675,0.3177065630753836,32976.1475667927,38350.82405999858,16.89157564295367,30,1,0,0,1,1,0,1
34,51019.32226614987,664,0.2753363872405125,47338.456036033625,22404.65909413305,14.042716480841115,29,1,0,1,0,0,0,1
39,57128.86351126554,739,0.6400670147600417,8294.090559747225,49642.29665884834,7.651401507021814,66,0,0,1,0,0,0,1
54,43813.10358065709,441,0.11012199590114047,32717.8663061662,7647.223966175101,8.214980075978223,56,0,1,1,0,0,0,0
32,78029.31585195553,319,0.6749759177912739,9119.003102784767,38199.4055859757,13.202227682068315,46,1,0,1,0,0,1,1
52,92995.1050151312,311,0.22657954671754774,15715.060286671309,37393.282152878266,18.392100828772016,46,1,0,1,0,0,0,1
45,52998.5759415421,421,0.4515310878850564,19498.076677316058,47608.39734878916,14.168884691872833,46,1,0,1,0,0,1,1
24,95323.35716783733,724,0.8919702088455711,41769.543270577386,42099.22803565873,10.214014449662892,22,0,1,1,0,1,0,1
49,61341.51257152452,528,0.7967872393962336,2685.5014977097308,30901.401046760908,17.702000019463302,48,1,0,0,1,1,0,0
28,61801.250145284095,328,0.1079920185964134,36682.62291023043,15459.716363419908,8.077374941471714,23,1,0,1,0,1,0,0
27,68017.56325422053,434,0.7613844103206987,45629.60167935251,27941.334784686675,11.954175702850607,27,1,0,1,0,0,0,1
26,41466.48520954603,400,0.41171082991378,3962.091990692995,9621.840269887942,8.261091894068473,23,1,0,0,1,1,0,1
31,50668.84153080296,675,0.9944416921710014,39536.5008084041,26985.913990908834,16.345231793425167,70,0,1,0,0,0,1,1
30,64258.99623083957,610,0.2997361362716442,5382.112432219544,13727.655657914303,6.410306701819755,19,0,0,1,0,0,1,0
42,95358.63084586094,739,0.4705991533430737,48142.68240981282,47056.22642133248,14.149298206073356,58,1,0,0,1,0,0,1
19,71415.40627641747,756,0.3411777995410832,40768.235644913104,23297.61178045124,14.215542923680866,12,1,0,0,1,0,1,1
52,46649.324631096766,499,0.5861926792542379,34749.21700927386,11726.713390493356,18.82909856314568,17,0,1,0,0,0,1,1
24,20837.48586532021,424,0.2658757265646099,27502.973516446757,6068.41740643753,10.500328673956849,18,0,1,1,0,1,0,1
38,98533.25199439246,770,0.9126468235419825,46040.87441156547,19870.393020378102,11.437616330536336,54,1,0,0,0,0,1,1
35,59438.76462547164,321,0.6169891245835606,5953.564995644367,7601.961169672288,13.17820946992548,12,1,0,1,0,1,0,0
20,95079.61266646167,349,0.9427098236014552,6089.210675838263,25669.05374421565,5.157518921643863,50,1,0,1,0,1,0,0
59,63947.61870680423,365,0.680517788945598,41124.475651435256,7117.130631206726,10.7361375212375,25,0,1,1,0,0,1,1
56,68437.1888177831,429,0.18583455616068775,24115.993912294325,42497.53147820259,5.551801031425993,45,0,0,1,0,0,1,1
58,76952.98047231778,601,0.015419618534264325,42252.819417068284,25954.382857565797,16.392576979303254,39,1,0,0,1,0,0,1
28,45678.05869315245,626,0.40757730621221105,19533.08612680256,40677.44503238313,8.558286283441982,55,0,1,1,0,0,0,1
56,75918.71685400276,683,0.993510502451048,22593.01095693453,21383.27386184875,10.42682714814994,12,1,0,1,0,0,1,1
41,62143.352788110686,837,0.8769278046152651,16603.93348235866,39554.225504286966,7.813191044783069,37,0,0,1,0,1,0,1
63,73798.39596660054,348,0.8468014318831792,47536.91309404387,23238.83475159793,7.371881178498581,47,1,0,1,0,1,0,1
36,86866.6608727872,618,0.568684214118373,23247.502234404205,35212.0952678565,19.788203908777824,45,0,1,1,0,0,0,1
21,34738.330421758714,320,0.09483938518790767,37754.85362347054,37095.95277184635,17.159857778761054,71,1,0,1,0,1,0,1
43,69084.07282686078,732,0.015175090645068725,34795.4407948094,32111.626127240943,10.635298722592065,36,0,1,1,0,0,0,1
55,24168.90628878693,308,0.8386227670511768,11754.347182604362,7483.5855277747705,17.08309840060291,35,0,1,1,0,1,0,0
59,28169.20711592295,448,0.17739261652887695,45699.119187556316,21517.648705205072,14.50296998927399,47,0,1,1,0,0,1,1
49,73967.53885884698,736,0.07669705609012267,27234.10451428169,39953.166954200715,9.958011565939042,55,1,0,0,1,0,1,1
56,25675.01214466556,798,0.7097559384832043,42790.302367296914,46610.89914314816,3.476019808502584,18,0,1,1,0,1,0,1
62,67628.62238511791,354,0.0011743110436962525,41609.39415810481,34721.73961903111,18.529920242869085,51,0,0,1,0,0,0,1
63,37601.00789211084,596,0.7408176103263009,2933.4982442042406,48530.57542373464,6.85629197737333,36,0,1,1,0,0,1,1
53,44326.78628093984,817,0.19233172188928016,30988.639738455924,17346.050461054587,15.320529978724007,42,0,1,1,0,0,0,1
57,30370.92017179411,528,0.3213944347391071,39449.223360642594,11135.65872143124,16.861989894822436,48,1,0,1,0,0,1,1
54,39893.398893827136,546,0.17169774062818088,45324.91362429176,19755.576440674813,12.97509859666594,24,0,1,0,0,1,0,0
50,85703.34278554624,581,0.777148096191265,25314.784158183844,35514.92970109692,14.165176304435521,31,1,0,0,1,0,1,1
53,71110.27244852221,556,0.484772705200447,37535.63220317674,22572.35492315716,4.1689197102793125,40,0,1,0,1,1,0,1
20,95980.7835770284,392,0.1658298374293331,48481.52150679865,34660.795276295954,12.52714214872557,42,0,1,1,0,0,0,1
26,23899.588428300423,513,0.0385312790752278,41392.12136632965,36588.002054127566,8.041488066420882,35,0,1,1,0,0,1,1
25,83392.95977472549,432,0.986709551972926,42721.15831170338,32628.393882886412,12.653852119340888,14,1,0,1,0,0,0,0
50,75926.17466235398,796,0.7143673813170064,20364.140998665665,40048.257744514245,13.271239692243164,56,0,1,0,1,0,0,1
23,40871.38441580288,385,0.6799524615395864,4584.433570938933,15491.354838800615,4.246255184409002,45,1,0,0,1,1,0,0
58,78333.33622484676,695,0.5028089022526215,48301.42755284233,9936.456947605437,10.43161767807267,70,1,0,1,0,0,0,0
56,77323.88399316961,846,0.43498614261164337,34790.928040940984,7171.521167912724,17.39904989123538,62,1,0,1,0,0,1,1
21,56747.616244699515,548,0.7959645594738125,8558.199551110029,48924.390956675095,5.057088008294431,17,1,0,1,0,1,0,0
30,75091.1695082967,588,0.8266076125523191,48691.60972156449,37301.93398631777,15.736230166361524,67,1,0,1,0,1,0,1
19,55566.472241205214,708,0.061101210787154366,35789.30414376936,15729.758922977293,12.382636920768007,46,0,0,0,1,1,0,1
22,46843.647684629774,608,0.8594203927769958,4518.4163582987985,26461.933376142213,13.441777744924686,24,0,1,1,0,0,0,1
61,57319.276826953304,360,0.7615503290778065,8540.673175140457,7800.704761910049,3.3704681605109044,69,0,1,1,0,0,1,1
44,91610.3585194233,803,0.4862127593952522,43270.51944188078,34912.55612161297,17.684717832502738,61,0,1,0,1,0,1,1
49,50766.703428817455,826,0.4763244117007027,47691.624464420274,48519.837489325226,18.34545226813101,51,0,1,1,0,0,1,1
38,52295.054196533114,610,0.8347968593589554,18241.365550973293,36762.17434062996,13.60045784371885,22,0,1,1,0,1,0,0
25,68672.25820976403,499,0.7935619495146611,20663.094382195224,33015.855328445876,19.79775801456212,24,1,0,1,0,1,0,0
55,80239.95803468971,652,0.1387968481947106,19772.727376571365,46498.891735558704,8.133764764378089,53,1,0,1,0,0,1,1
25,78769.66882489253,374,0.5491954353122352,41767.809763814505,28057.6208190246,6.549667264202022,64,0,0,1,0,0,0,1
20,21583.89840945258,570,0.9693574284902716,22662.806818797642,38530.844390856764,5.496253082904532,56,0,1,1,0,1,0,1
61,74993.22664150826,320,0.7354618174065698,18762.86088518691,46975.62040743627,6.071860939243263,67,0,1,0,1,0,1,1
20,56044.32384791415,335,0.9729782870959018,31093.431361788465,34109.57621817809,3.5826843420509284,55,0,0,0,1,0,0,1
39,61927.1974043566,497,0.7759974734496345,24526.64801629952,28671.621922128146,14.958314982464348,39,0,0,1,0,1,0,1
23,64933.06695543834,452,0.5246614409485922,26671.17225066487,31119.9455479249,16.144086834385266,15,1,0,0,1,1,0,1
19,78537.56936866124,343,0.6049026632495335,20350.6583074329,39625.23715638863,3.1995919426056516,33,1,0,1,0,1,0,1
40,86506.63868866504,844,0.7094133825325818,23025.709624386924,7334.594011959728,6.972885197060507,65,0,0,0,1,0,1,1
61,71700.87557057888,809,0.7288267038631019,1798.7666263474478,19765.41236308249,6.708226401288744,60,1,0,1,0,1,0,1
19,65112.577664480086,715,0.7475588014384951,46289.116071805496,7315.791245791261,13.777548849988632,48,0,1,1,0,1,0,1
55,49901.54038501615,708,0.9302593432904792,1528.6379308579792,40380.049903425956,16.39356588309126,29,0,0,1,0,0,0,1
34,31030.2575385558,595,0.30916492326194445,38640.62003559227,46168.49177442776,15.215166498592913,13,1,0,1,0,0,1,1
52,96686.21453158912,502,0.8294725435621321,14913.436613190988,22977.549485155498,15.954375177511814,67,0,1,0,0,0,0,1
51,56947.38338602461,667,0.5696817025472487,5612.714366332372,16343.507565462214,15.11522002891228,61,1,0,1,0,1,0,0
40,65296.97955979146,725,0.8853296781338846,30484.710151377334,6826.272139078448,15.927701750137393,44,1,0,1,0,0,1,1
47,80085.85115491338,509,0.6310937463677998,35347.581665395424,5307.605502229983,12.552014793481765,67,0,0,1,0,0,1,1
25,25472.83879838633,759,0.9351487270955676,31510.081828199316,29537.918913230595,12.281789245700994,54,0,1,1,0,1,0,1
39,88400.88072029852,661,0.4240335362783739,28804.18760626213,20003.98644206321,16.979064602678125,16,0,0,0,1,0,1,1
61,83762.0594673926,775,0.0992927937802588,26809.327227258145,48384.71408868702,13.407377343373186,23,1,0,0,0,0,1,1
53,81954.28655278731,603,0.644863330672783,27052.936071552143,41785.32994619844,5.48022552762856,27,1,0,1,0,0,0,0
22,21758.616538752667,484,0.7745894077287548,43271.05477001759,25290.835400756278,17.720160954851373,69,0,1,1,0,0,1,1
30,62121.50811283314,564,0.6914342059309367,4507.682617563558,13938.197179440333,11.190271556388023,41,1,0,1,0,0,1,1
46,24341.46965859495,713,0.7249814514753263,7868.4373935188905,22225.17326777492,7.285615650845903,29,0,0,1,0,0,0,0
48,64069.8063077833,701,0.028880600520348125,40632.54919034169,8223.392647670484,9.384577632804627,38,0,1,1,0,1,0,0
64,77475.8661004418,472,0.96492372754144,15151.996687438785,33022.38709316991,12.686978917213693,58,0,1,1,0,0,0,0
33,29748.020020673834,382,0.2641793777486553,38578.00660202977,43930.33389839669,9.694331632939091,67,1,0,0,1,1,0,1
59,75590.6484381831,621,0.4138620810628857,17634.797248533436,24593.602157846268,13.069478362717039,38,1,0,1,0,1,0,0
47,55962.62767882458,645,0.4184227362036012,46270.50584210185,26616.061546022393,12.536686677391241,22,0,1,1,0,1,0,1
33,84924.23445422559,371,0.9067555692746744,14066.683554917163,47203.21690757903,12.382740410400617,24,1,0,1,0,0,0,1
29,62687.115150424084,750,0.743799638117871,21344.818573548884,18931.24285925785,12.615675558999307,13,1,0,0,1,1,0,1
34,46889.7228667719,507,0.6202064464415021,7942.073922567962,9575.973511848737,8.426023228920327,36,0,1,1,0,0,0,1
33,46559.32507389669,641,0.11997235997989032,33334.22656804405,8103.70898134712,17.653057743155514,44,1,0,1,0,0,0,0
29,91798.92160060671,332,0.32342994929317304,20144.05521103552,39569.61133748284,12.048851544088388,46,0,1,1,0,1,0,1
25,56229.726766810585,681,0.4917715471193028,47060.209088031035,14825.477095291955,3.777829212754804,35,1,0,1,0,1,0,1
37,52460.31177411368,685,0.11490114960115072,787.4002591210018,49952.696777248464,8.006933338767855,68,1,0,1,0,0,0,1
20,23189.88978383324,408,0.5713076996997871,19382.56900034136,48341.54356487903,15.190267753934949,56,1,0,0,0,0,0,1
33,49145.968409232126,461,0.21434090603465816,1181.4807554485715,43419.97800904169,14.314889757731965,12,0,1,0,1,1,0,1
47,87970.16439555399,315,0.8244892813112421,16452.076348027433,27674.95813123355,6.309457632502173,62,0,1,0,1,1,0,1
62,80879.01252260874,313,0.8289387292105718,19012.262009951788,27848.950680839927,19.969944710247407,36,0,0,0,1,1,0,1
40,37673.05622372798,545,0.5989458291341071,12906.819793577668,46946.856528523895,13.640622887125287,61,1,0,0,1,0,0,0
45,53044.529857080255,345,0.359501641200927,12776.555713934118,18379.65524426565,8.56097496356545,64,1,0,0,1,0,0,1
57,35726.37408653991,701,0.0445551595929844,13002.976112137654,26901.25550309405,9.674212010782693,24,1,0,1,0,0,0,1
22,96337.34534677656,347,0.6289885278969677,13312.8271992953,23116.60386090696,18.63361824007389,45,1,0,1,0,1,0,1
37,67849.43028284286,709,0.7845860786893264,14114.308196560545,21135.82599039424,10.32911217934242,26,0,1,1,0,0,1,0
57,80348.3834038839,753,0.7903990822836569,42564.89677744434,45132.724027485965,7.098631530582999,17,0,1,1,0,0,1,1
61,77104.69197414232,441,0.4844694763413034,1952.702671203521,37598.26058260297,8.842658366241356,29,0,1,1,0,0,1,1
18,89895.14907120667,749,0.14042406328540613,49445.48989510421,47500.72398715917,12.01304446105107,53,1,0,0,1,0,1,0
47,95946.22228363674,488,0.06481396637006043,14076.158303941409,8243.406469045594,5.6809099888206624,39,0,1,1,0,0,1,1
38,22595.69390205796,756,0.055730100319002614,1397.3077810601033,42226.750597867234,3.8666290284456704,64,0,1,0,1,0,0,1
37,98024.09439199619,415,0.2494776141977105,8757.958507815965,19761.885546653077,9.862115158580293,33,1,0,0,1,1,0,0
23,89643.39704847038,813,0.14148460324914458,47093.31363849454,31593.170232603068,18.23630084574295,54,0,1,1,0,1,0,1
39,50635.7926958477,312,0.1688670796029369,49876.17387285191,36663.04841653559,18.760761575865253,68,1,0,1,0,1,0,1
35,86965.53940456563,576,0.6989928108983887,12337.65339927133,11370.03216242189,17.1494305469514,19,0,1,1,0,1,0,1
25,78924.63858647595,551,0.1795072383667936,11272.463420320759,38681.23389023055,5.897078987623403,67,0,1,1,0,1,0,1
56,83449.15013517534,527,0.6923350786347157,41804.51306836072,20331.51742906929,3.8292754015530734,35,1,0,1,0,0,1,0
49,37655.282627124434,445,0.3516095153055251,45710.595734823844,17534.892332434945,11.974027945425064,23,0,1,0,1,1,0,1
50,71885.09615485324,516,0.7747785435800575,32518.057382391613,26219.32630200864,14.505667987760193,35,0,0,1,0,1,0,1
33,22074.07154394326,593,0.15905428251410636,46791.015754192675,40232.21497680397,14.150913952378447,12,1,0,0,1,0,1,1
29,87858.3306042279,580,0.023365738766075617,47500.6239436493,23406.311626024122,7.599574997246583,51,0,1,0,1,1,0,1
55,96083.43779806313,465,0.08921960700373366,37984.41275675573,29534.703848656005,8.748359734945511,60,0,1,1,0,0,1,1
51,72969.87525082304,442,0.9661478624733773,17435.416717990192,15731.886680423451,19.449043336995217,69,1,0,0,1,0,1,1
31,61013.572254080165,797,0.5379501024258649,7472.983624848556,19305.39928098028,10.25473288262472,39,0,1,1,0,0,0,1
53,78058.48714904569,783,0.6070307774474967,25883.629966841538,47365.150051404176,14.020227825947357,19,0,1,0,1,1,0,1
50,46108.903057969364,712,0.9670057873142436,14480.50465992521,46355.38620196908,11.511337506095707,14,1,0,1,0,1,0,1
40,70111.02366500304,396,0.7760059562889813,5925.091572036485,44941.76467036492,17.531223254306365,28,0,0,0,1,1,0,1
